ITEM_20190513_018499	雷格巴雙手鈍器	레그바 투 핸드 메이스				
ITEM_20190513_018500	和王國軍、教團祭司流行使用的鈍器很類似。至於那種鈍器會引起流行，說不定只是因為比雷格巴容易取得。	왕국군과 교단의 사제들 사이에서 유행하는 메이스와 유사하지만, 어쩌면 그것이 이 레그바 보다 상대적으로 구하기 쉽기 때문에 그럴지도 모릅니다.				
ITEM_20190513_018501	貝爾塔斯雷格巴雙手鈍器	베르타스 레그바 투 핸드 메이스				
ITEM_20190513_018502	普利摩斯雷格巴雙手鈍器	프리머스 레그바 투 핸드 메이스				
ITEM_20190513_018503	賽必諾斯雷格巴雙手鈍器	세비노스 레그바 투 핸드 메이스				
ITEM_20190513_018504	雷格巴盾牌	레그바 실드				
ITEM_20190513_018505	基本上是用木材製成的盾牌，因為在上面加了稀有的原石而非常堅固。當然，選用的木材也是很稀有的材料。	기본적으로 목재로 되어 있는 방패지만 구하기 힘든 원석을 가공하여 붙여 단단합니다. 물론 쓰인 목재 또한 구하기 힘든 소재입니다.				
ITEM_20190513_018506	貝爾塔斯雷格巴盾牌	베르타스 레그바 실드				
ITEM_20190513_018507	普利摩斯雷格巴盾牌	프리머스 레그바 실드				
ITEM_20190513_018508	賽必諾斯雷格巴盾牌	세비노스 레그바 실드				
ITEM_20190513_018509	雷格巴矛槍	레그바 스피어				
ITEM_20190513_018510	矛槍的外型看起來有某種象徵性，不過知曉這件事的人沒有幾個。	창의 생김새가 어떤 상징성을 지니고 있으나, 이를 아는 사람은 몇몇 없습니다.				
ITEM_20190513_018511	貝爾塔斯雷格巴矛槍	베르타스 레그바 스피어				
ITEM_20190513_018512	普利摩斯雷格巴矛槍	프리머스 레그바 스피어				
ITEM_20190513_018513	賽必諾斯雷格巴矛槍	세비노스 레그바 스피어				
ITEM_20190513_018514	雷格巴長槍	레그바 파이크				
ITEM_20190513_018515	貝爾塔斯雷格巴長槍	베르타스 레그바 파이크				
ITEM_20190513_018516	普利摩斯雷格巴長槍	프리머스 레그바 파이크				
ITEM_20190513_018517	賽必諾斯雷格巴長槍	세비노스 레그바 파이크				
ITEM_20190513_018518	雷格巴匕首	레그바 대거				
ITEM_20190513_018519	刻在中間的裝飾就好像怪物的眼睛一樣，這是這把匕首的標誌。	가운데 새겨져 있는 장식이 마치 몬스터의 눈처럼 생긴것이 이 단검의 트레이드 마크입니다.				
ITEM_20190513_018520	貝爾塔斯雷格巴匕首	베르타스 레그바 대거				
ITEM_20190513_018521	普利摩斯雷格巴匕首	프리머스 레그바 대거				
ITEM_20190513_018522	賽必諾斯雷格巴匕首	세비노스 레그바 대거				
ITEM_20190513_018523	雷格巴法杖	레그바 스태프				
ITEM_20190513_018524	看起來很粗糙，卻是用蘊含強大魔力的材料製成，常常成為正統魔法師覬覦的對象。	투박하게 생겼지만 강력한 마력의 힘을 지닌 소재로 만든 지팡이로 정통한 마법사들이 탐내곤 합니다 				
ITEM_20190513_018525	貝爾塔斯雷格巴法杖	베르타스 레그바 스태프				
ITEM_20190513_018526	普利摩斯雷格巴法杖	프리머스 레그바 스태프				
ITEM_20190513_018527	賽必諾斯雷格巴法杖	세비노스 레그바 스태프				
ITEM_20190513_018528	雷格巴手槍	레그바 피스톨				
ITEM_20190513_018529	外表精緻且實用，熟練的王國士兵們都想擁有一把。	생김새도 준수하지만 특히나 사용성이 좋아 숙련된 왕국 병사들이 가지고 싶어합니다.				
ITEM_20190513_018530	貝爾塔斯雷格巴手槍	베르타스 레그바 피스톨				
ITEM_20190513_018531	普利摩斯雷格巴手槍	프리머스 레그바 피스톨				
ITEM_20190513_018532	賽必諾斯雷格巴手槍	세비노스 레그바 피스톨				
ITEM_20190513_018533	雷格巴細劍	레그바 레이피어				
ITEM_20190513_018534	和樸實的外表不同，是一把劍身能輕易刺穿目標的細劍。	기본에 충실한 단순한 모양과는 달리, 찌른 표적을 간단하게 도려낼 수 있는 검날을 지닌 레이피어입니다. 				
ITEM_20190513_018535	貝爾塔斯雷格巴細劍	베르타스 레그바 레이피어				
ITEM_20190513_018536	普利摩斯雷格巴細劍	프리머스 레그바 레이피어				
ITEM_20190513_018537	賽必諾斯雷格巴細劍	세비노스 레그바 레이피어				
ITEM_20190513_018538	雷格巴重砲	레그바 캐논				
ITEM_20190513_018539	貝爾塔斯雷格巴重砲	베르타스 레그바 캐논				
ITEM_20190513_018540	普利摩斯雷格巴重砲	프리머스 레그바 캐논				
ITEM_20190513_018541	賽必諾斯雷格巴重砲	세비노스 레그바 캐논				
ITEM_20190513_018542	雷格巴火槍	레그바 머스킷				
ITEM_20190513_018543	貝爾塔斯雷格巴火槍	베르타스 레그바 머스킷				
ITEM_20190513_018544	普利摩斯雷格巴火槍	프리머스 레그바 머스킷				
ITEM_20190513_018545	賽必諾斯雷格巴火槍	세비노스 레그바 머스킷				
ITEM_20190513_018546	皮克林泰布甲	피그림테 로브				
ITEM_20190513_018547	主要是朝聖者們使用，設計還過得去。強調了長途跋涉所需的舒適感與實用性。	순례자들이 주로 사용하는 무난한 디자인입니다. 먼 길을 여행할 필요한 편안함과 실용성을 강조했습니다.				
ITEM_20190513_018548	彼梅札伊皮革盔甲	비메자이 레더 아머				
ITEM_20190513_018549	據說是用神樹之日時反彈魔力的植物做成的。似乎可以用上面的尖刺刺傷攻擊自己的敵人。	신수의 날 마력에 반응하는 식물을 이용하여 만들었다고 합니다. 가시를 이용하여 공격하는 적에게 피해를 줄 수 있을 것 같습니다.				
ITEM_20190513_018550	阿克魔鋼鐵盔甲	아크모 플레이트 아머				
ITEM_20190513_018551	堅固的材質能保護全身，不需要害怕敵人的攻擊。	단단한 재질로 몸 전체를 보호합니다. 적의 공격을 두려워할 필요가 없습니다.				
ITEM_20190513_018552	貝爾塔斯皮克林泰布甲	베르타스 피그림테 로브				
ITEM_20190513_018553	主要是朝聖者們使用，設計還過得去。強調了長途跋涉所需的舒適感與實用性。	순례자들이 주로 사용하는 무난한 디자인입니다. 먼 길을 여행할 때 필요한 편안함과 실용성을 강조했습니다.				
ITEM_20190513_018554	貝爾塔斯彼梅札伊皮革盔甲	베르타스 비메자이 레더 아머				
ITEM_20190513_018555	貝爾塔斯阿克魔鋼鐵盔甲	베르타스 아크모 플레이트 아머				
ITEM_20190513_018556	普利摩斯皮克林泰布甲	프리머스 피그림테 로브				
ITEM_20190513_018557	普利摩斯彼梅札伊皮革盔甲	프리머스 비메자이 레더 아머				
ITEM_20190513_018558	普利摩斯阿克魔鋼鐵盔甲	프리머스 아크모 플레이트 아머				
ITEM_20190513_018559	賽必諾斯皮克林泰布甲	세비노스 피그림테 로브				
ITEM_20190513_018560	賽必諾斯彼梅札伊皮革盔甲	세비노스 비메자이 레더 아머				
ITEM_20190513_018561	賽必諾斯阿克魔鋼鐵盔甲	세비노스 아크모 플레이트 아머				
ITEM_20190513_018562	皮克林泰短褲	피그림테 팬츠				
ITEM_20190513_018563	彼梅札伊皮革短褲	비메자이 레더 팬츠				
ITEM_20190513_018564	阿克魔鋼鐵短褲	아크모 플레이트 팬츠				
ITEM_20190513_018565	貝爾塔斯皮克林泰短褲	베르타스 피그림테 팬츠				
ITEM_20190513_018566	貝爾塔斯彼梅札伊皮革短褲	베르타스 비메자이 레더 팬츠				
ITEM_20190513_018567	貝爾塔斯阿克魔鋼鐵短褲	베르타스 아크모 플레이트 팬츠				
ITEM_20190513_018568	普利摩斯皮克林泰短褲	프리머스 피그림테 팬츠				
ITEM_20190513_018569	普利摩斯彼梅札伊皮革短褲	프리머스 비메자이 레더 팬츠				
ITEM_20190513_018570	普利摩斯阿克魔鋼鐵短褲	프리머스 아크모 플레이트 팬츠				
ITEM_20190513_018571	賽必諾斯皮克林泰短褲	세비노스 피그림테 팬츠				
ITEM_20190513_018572	賽必諾斯彼梅札伊皮革短褲	세비노스 비메자이 레더 팬츠				
ITEM_20190513_018573	賽必諾斯阿克魔鋼鐵短褲	세비노스 아크모 플레이트 팬츠				
ITEM_20190513_018574	皮克林泰靴子	피그림테 부츠				
ITEM_20190513_018575	彼梅札伊皮革靴子	비메자이 레더 부츠				
ITEM_20190513_018576	阿克魔護脛靴	아크모 그리브				
ITEM_20190513_018577	貝爾塔斯皮克林泰靴子	베르타스 피그림테 부츠				
ITEM_20190513_018578	貝爾塔斯彼梅札伊皮革靴子	베르타스 비메자이 레더 부츠				
ITEM_20190513_018579	貝爾塔斯阿克魔護脛靴	베르타스 아크모 그리브				
ITEM_20190513_018580	普利摩斯皮克林泰靴子	프리머스 피그림테 부츠				
ITEM_20190513_018581	普利摩斯彼梅札伊皮革靴子	프리머스 비메자이 레더 부츠				
ITEM_20190513_018582	普利摩斯阿克魔護脛靴	프리머스 아크모 그리브				
ITEM_20190513_018583	賽必諾斯皮克林泰靴子	세비노스 피그림테 부츠				
ITEM_20190513_018584	賽必諾斯彼梅札伊皮革靴子	세비노스 비메자이 레더 부츠				
ITEM_20190513_018585	賽必諾斯阿克魔護脛靴	세비노스 아크모 그리브				
ITEM_20190513_018586	皮克林泰手套	피그림테 글로브				
ITEM_20190513_018587	彼梅札伊皮革手套	비메자이 레더 글로브				
ITEM_20190513_018588	阿克魔護手套	아크모 건틀릿				
ITEM_20190513_018589	貝爾塔斯皮克林泰手套	베르타스 피그림테 글로브				
ITEM_20190513_018590	貝爾塔斯彼梅札伊皮革手套	베르타스 비메자이 레더 글로브				
ITEM_20190513_018591	貝爾塔斯阿克魔護手套	베르타스 아크모 건틀릿				
ITEM_20190513_018592	普利摩斯皮克林泰手套	프리머스 피그림테 글로브				
ITEM_20190513_018593	普利摩斯彼梅札伊皮革手套	프리머스 비메자이 레더 글로브				
ITEM_20190513_018594	普利摩斯阿克魔護手套	프리머스 아크모 건틀릿				
ITEM_20190513_018595	賽必諾斯皮克林泰手套	세비노스 피그림테 글로브				
ITEM_20190513_018596	賽必諾斯彼梅札伊皮革手套	세비노스 비메자이 레더 글로브				
ITEM_20190513_018597	賽必諾斯阿克魔護手套	세비노스 아크모 건틀릿				
ITEM_20190513_018598	白色情人節項鍊(物理)(14天)	화이트데이 목걸이 (물리)(14일)	ITEM_20180412_014581	白色情人節項鍊(物理)(7天)	화이트데이 목걸이 (물리)(7일)	
ITEM_20190513_018599	白色情人節的活動道具，和白色情人節手鐲一起配戴可以獲得組合效果。活動結束時道具統一刪除。	화이트데이 이벤트 아이템입니다. 화이트데이 팔찌와 함께 착용하면 세트 효과를 얻습니다. 4월 4일 점검 시, 일괄 삭제됩니다.				
ITEM_20190513_018600	白色情人節項鍊(魔法)(14天)	화이트데이 목걸이 (마법)(14일)	ITEM_20180412_014583	白色情人節項鍊(魔法)(7天)	화이트데이 목걸이 (마법)(7일)	
ITEM_20190513_018601	[Episode11] 冒險家的項鍊(30天)	[Episode11] 모험가의 네클리스(30일)				
ITEM_20190513_018602	戴上這條項鍊，好像哪裡都可以去似的。	이 목걸이를 착용하면 어디든 갈 수 있을거 같다.				
ITEM_20190513_018603	 - 使用以下技能時{img green_up_arrow 16 16}攻擊力增加50%{nl}   - 火球{nl}   - 火牆{nl}   - 火柱{nl}   - 地獄氣息{nl}   - 烈焰大地{nl}   - 隕石{nl}   - 焚燒{nl}   - 紅焰{nl}   - 燃燒{nl}   - 犧牲	 - 아래의 스킬 사용 시 {img green_up_arrow 16 16}50% 공격력 추가{nl}   - 파이어볼{nl}   - 파이어 월{nl}   - 파이어 필라{nl}   - 헬 브레쓰{nl}   - 플레임 그라운드{nl}   - 메테오{nl}   - 소각{nl}   - 홍염{nl}   - 컴버스천{nl}   - 이몰레이션	ITEM_20180528_015043	 - 施展下列技能時 {img green_up_arrow 16 16}追加50%攻擊力{nl}  - 火球{nl}   - 火牆{nl}   - 烈焰{nl}   - 火柱{nl}   - 地獄氣息{nl}   - 烈焰大地{nl}   - 隕石{nl}   - 焚燒{nl}   - 紅焰{nl}   - 燃燒{nl}   - 犧牲	 - 아래의 스킬 사용 시 {img green_up_arrow 16 16}50% 공격력 추가{nl}   - 파이어볼{nl}   - 파이어 월{nl}   - 플레어{nl}   - 파이어 필라{nl}   - 헬 브레쓰{nl}   - 플레임 그라운드{nl}   - 메테오{nl}   - 소각{nl}   - 홍염{nl}   - 컴버스천{nl}   - 이몰레이션	
ITEM_20190513_018604	白色情人節手鐲(物理)(14天)	화이트데이 팔찌 (물리)(14일)	ITEM_20180412_014597	白色情人節手鐲(物理)(7天)	화이트데이 팔찌 (물리)(7일)	
ITEM_20190513_018605	白色情人節的活動道具。和白色情人節項鍊一起穿戴的話會獲得套裝效果。活動結束時道具統一刪除。	화이트데이 이벤트 아이템입니다. 화이트데이 목걸이와 함께 착용하면 세트 효과를 얻습니다. 4월 4일 점검 시, 일괄 삭제됩니다.				
ITEM_20190513_018606	白色情人節手鐲(魔法)(14天)	화이트데이 팔찌 (마법)(14일)	ITEM_20180412_014599	白色情人節手鐲(魔法)(7天)	화이트데이 팔찌 (마법)(7일)	
ITEM_20190513_018607	[Episode11] 冒險家的手鐲(30天)	[Episode11] 모험가의 브레이슬릿(30일)				
ITEM_20190513_018608	適合用愉快的心情戴著到處走。	가벼운 마음으로 착용하곧 돌아다니기 좋다.				
ITEM_20190513_018609	紀念白色情人節而發給各位救援者的愛心模樣甜蜜糖果。	화이트데이를 기념하여 구원자 여러분께 드리는, 하트모양을 한 달콤한 사탕입니다	ITEM_20180327_005318	愛心模樣的甜蜜糖果。{nl} 可以到回收商店用代幣交換。	하트모양을 한 달콤한 사탕입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.	
ITEM_20190513_018610	[Episode11] 死亡魔女卡特短劍(30天)	[Episode11] 데스위버 커터 (30일)	ITEM_20190110_016991	[Re:Build] 死亡魔女卡特短劍(30天)	[Re:Build] 데스위버 커터 (30일)	
ITEM_20190513_018611	[Episode11] 死亡魔女利牙(30天)	[Episode11] 데스위버 투스 (30일)	ITEM_20190110_016992	[Re:Build] 死亡魔女利牙(30天)	[Re:Build] 데스위버 투스 (30일)	
ITEM_20190513_018612	[Episode11] 死亡魔女權杖(30天)	[Episode11] 데스위버 로드 (30일)	ITEM_20190110_016993	[Re:Build] 死亡魔女權杖(30天)	[Re:Build] 데스위버 로드 (30일)	
ITEM_20190513_018613	[Episode11] 梅利娜斯法杖(30天)	[Episode11] 멜리나스 스태프 (30일)	ITEM_20190110_016994	[Re:Build] 梅利娜斯法杖(30天)	[Re:Build] 멜리나스 스태프 (30일)	
ITEM_20190513_018614	[Episode11] 死亡魔女弓(30天)	[Episode11] 데스위버 보우 (30일)	ITEM_20190110_016995	[Re:Build] 死亡魔女弓(30天)	[Re:Build] 데스위버 보우 (30일)	
ITEM_20190513_018615	[Episode11] 死亡魔女十字弓(30天)	[Episode11] 데스위버 크로스보우 (30일)	ITEM_20190110_016996	[Re:Build] 死亡魔女十字弓(30天)	[Re:Build] 데스위버 크로스보우 (30일)	
ITEM_20190513_018616	[Episode11] 布貝晨星錘(30天)	[Episode11] 부베 모닝스타 (30일)	ITEM_20190110_016997	[Re:Build] 布貝晨星錘(30天)	[Re:Build] 부베 모닝스타 (30일)	
ITEM_20190513_018617	[Episode11] 布貝盔甲(30天)	[Episode11] 부베 아머 (30일)	ITEM_20190110_016998	[Re:Build] 布貝盔甲(30天)	[Re:Build] 부베 아머 (30일)	
ITEM_20190513_018618	[Episode11] 布貝短褲(30天)	[Episode11] 부베 팬츠 (30일)	ITEM_20190110_016999	[Re:Build] 布貝短褲(30天)	[Re:Build] 부베 팬츠 (30일)	
ITEM_20190513_018619	[Episode11] 凱米尼斯劍(30天)	[Episode11] 케미니스 소드 (30일)	ITEM_20190110_017000	[Re:Build] 凱米尼斯劍(30天)	[Re:Build] 케미니스 소드 (30일)	
ITEM_20190513_018620	[Episode11] 死靈查普利雙手劍(30天)	[Episode11] 채퍼리션 투 핸드 소드 (30일)	ITEM_20190110_017001	[Re:Build] 死靈查普利雙手劍(30天)	[Re:Build] 채퍼리션 투 핸드 소드 (30일)	
ITEM_20190513_018621	[Episode11] 死靈查普利權杖(30天)	[Episode11] 채퍼리션 로드 (30일)	ITEM_20190110_017002	[Re:Build] 死靈查普利權杖(30天)	[Re:Build] 채퍼리션 로드 (30일)	
ITEM_20190513_018622	[Episode11] 帕特里斯法杖(30天)	[Episode11] 파트리스 스태프 (30일)	ITEM_20190110_017003	[Re:Build] 帕特里斯法杖(30天)	[Re:Build] 파트리스 스태프 (30일)	
ITEM_20190513_018623	[Episode11] 死靈查普利弓(30天)	[Episode11] 채퍼리션 보우 (30일)	ITEM_20190110_017004	[Re:Build] 死靈查普利弓(30天)	[Re:Build] 채퍼리션 보우 (30일)	
ITEM_20190513_018624	[Episode11] 死靈查普利射手弓(30天)	[Episode11] 채퍼리션 슈터 (30일)	ITEM_20190110_017005	[Re:Build] 死靈查普利射手弓(30天)	[Re:Build] 채퍼리션 슈터 (30일)	
ITEM_20190513_018625	[Episode11] 死靈查普利鈍器(30天)	[Episode11] 채퍼리션 메이스 (30일)	ITEM_20190110_017006	[Re:Build] 死靈查普利鈍器(30天)	[Re:Build] 채퍼리션 메이스 (30일)	
ITEM_20190513_018626	[Episode11] 鍍銀矛槍(30天)	[Episode11] 실버 스피어 (30일)	ITEM_20190110_017007	[Re:Build] 鍍銀矛槍(30天)	[Re:Build] 실버 스피어 (30일)	
ITEM_20190513_018627	[Episode11] 凱米尼斯長槍(30天)	[Episode11] 케미니스 파이크 (30일)	ITEM_20190110_017008	[Re:Build] 凱米尼斯長槍(30天)	[Re:Build] 케미니스 파이크 (30일)	
ITEM_20190513_018628	[Episode11] 馬克上衣(30天)	[Episode11] 마크 튜닉 (30일)	ITEM_20190110_017009	[Re:Build] 馬克上衣(30天)	[Re:Build] 마크 튜닉 (30일)	
ITEM_20190513_018629	[Episode11] 馬克短褲(30天)	[Episode11] 마크 팬츠 (30일)	ITEM_20190110_017010	[Re:Build] 馬克短褲(30天)	[Re:Build] 마크 팬츠 (30일)	
ITEM_20190513_018630	[Episode11] 杜蘭朵劍(30天)	[Episode11] 듀란달 (30일)	ITEM_20190110_017011	[Re:Build] 杜蘭朵劍(30天)	[Re:Build] 듀란달 (30일)	
ITEM_20190513_018631	[Episode11] 弗拉米尼劍(30天)	[Episode11] 플라미니 (30일)	ITEM_20190110_017012	[Re:Build] 弗拉米尼劍(30天)	[Re:Build] 플라미니 (30일)	
ITEM_20190513_018632	[Episode11] 賽克雷頓權杖(30天)	[Episode11] 세크레툼 (30일)	ITEM_20190110_017013	[Re:Build] 賽克雷頓權杖(30天)	[Re:Build] 세크레툼 (30일)	
ITEM_20190513_018633	[Episode11] 燭火法杖(30天)	[Episode11] 캔들 스태프 (30일)	ITEM_20190110_017014	[Re:Build] 燭火法杖(30天)	[Re:Build] 캔들 스태프 (30일)	
ITEM_20190513_018634	[Episode11] 心之探索者弓(30天)	[Episode11] 하트 시커 (30일)	ITEM_20190110_017015	[Re:Build] 心之探索者弓(30天)	[Re:Build] 하트 시커 (30일)	
ITEM_20190513_018635	[Episode11] 射擊之星(30天)	[Episode11] 슈팅스타 (30일)	ITEM_20190110_017016	[Re:Build] 射擊之星(30天)	[Re:Build] 슈팅스타 (30일)	
ITEM_20190513_018636	[Episode11] 艾沙奇烏鈍器(30天)	[Episode11] 에산치우 메이스 (30일)	ITEM_20190110_017017	[Re:Build] 艾沙奇烏鈍器(30天)	[Re:Build] 에산치우 메이스 (30일)	
ITEM_20190513_018637	[Episode11] 末日矛槍(30天)	[Episode11] 둠 스피어 (30일)	ITEM_20190110_017018	[Re:Build] 末日矛槍(30天)	[Re:Build] 둠 스피어 (30일)	
ITEM_20190513_018638	[Episode11] 拉伊戴卡矛槍(30天)	[Episode11] 라이데카 (30일)	ITEM_20190110_017019	[Re:Build] 拉伊戴卡矛槍(30天)	[Re:Build] 라이데카 (30일)	
ITEM_20190513_018639	[Episode11] 鎧甲盔甲(30天)	[Episode11] 브리간딘 아머 (30일)	ITEM_20190110_017020	[Re:Build] 鎧甲盔甲(30天)	[Re:Build] 브리간딘 아머 (30일)	
ITEM_20190513_018640	[Episode11] 鎧甲短褲(30天)	[Episode11] 브리간딘 팬츠 (30일)	ITEM_20190110_017021	[Re:Build] 鎧甲短褲(30天)	[Re:Build] 브리간딘 팬츠 (30일)	
ITEM_20190513_018641	[Episode11] 貝爾尼烏波劍(30天)	[Episode11] 벨니웁 (30일)	ITEM_20190110_017022	[Re:Build] 貝爾尼烏波劍(30天)	[Re:Build] 벨니웁 (30일)	
ITEM_20190513_018642	[Episode11] 堤爾利雙手劍(30天)	[Episode11] 틸리 투 핸드 소드 (30일)	ITEM_20190110_017023	[Re:Build] 堤爾利雙手劍(30天)	[Re:Build] 틸리 투 핸드 소드 (30일)	
ITEM_20190513_018643	[Episode11] 黛梅雷權杖(30天)	[Episode11] 테메레 (30일)	ITEM_20190110_017024	[Re:Build] 黛梅雷權杖(30天)	[Re:Build] 테메레 (30일)	
ITEM_20190513_018644	[Episode11] 向日葵法杖(30天)	[Episode11] 선플라워 (30일)	ITEM_20190110_017025	[Re:Build] 向日葵法杖(30天)	[Re:Build] 선플라워 (30일)	
ITEM_20190513_018645	[Episode11] 狂野汎弓(30天)	[Episode11] 와이들링 베인 (30일)	ITEM_20190110_017026	[Re:Build] 狂野汎弓(30天)	[Re:Build] 와이들링 베인 (30일)	
ITEM_20190513_018646	[Episode11] 賽伊摩斯十字弓(30天)	[Episode11] 세이모스 크로스보우 (30일)	ITEM_20190110_017027	[Re:Build] 賽伊摩斯十字弓(30天)	[Re:Build] 세이모스 크로스보우 (30일)	
ITEM_20190513_018647	[Episode11] 賽伊摩斯鈍器(30天)	[Episode11] 세이모스 메이스 (30일)	ITEM_20190110_017028	[Re:Build] 賽伊摩斯鈍器(30天)	[Re:Build] 세이모스 메이스 (30일)	
ITEM_20190513_018648	[Episode11] 賽伊摩斯矛槍(30天)	[Episode11] 세이모스 스피어 (30일)	ITEM_20190110_017029	[Re:Build] 賽伊摩斯矛槍(30天)	[Re:Build] 세이모스 스피어 (30일)	
ITEM_20190513_018649	[Episode11] 賽伊摩斯長槍(30天)	[Episode11] 세이모스 파이크 (30일)	ITEM_20190110_017030	[Re:Build] 賽伊摩斯長槍(30天)	[Re:Build] 세이모스 파이크 (30일)	
ITEM_20190513_018650	[Episode11] 狩獵盔甲(30天)	[Episode11] 헌팅 아머 (30일)	ITEM_20190110_017031	[Re:Build] 狩獵盔甲(30天)	[Re:Build] 헌팅 아머 (30일)	
ITEM_20190513_018651	[Episode11] 狩獵短褲(30天)	[Episode11] 헌팅 팬츠 (30일)	ITEM_20190110_017032	[Re:Build] 狩獵短褲(30天)	[Re:Build] 헌팅 팬츠 (30일)	
ITEM_20190513_018652	[Episode11] 烈焰(30天)	[Episode11] 플레임 (30일)	ITEM_20190110_017033	[Re:Build] 烈焰(30天)	[Re:Build] 플레임 (30일)	
ITEM_20190513_018653	[Episode11] 天堂地獄劍(30天)	[Episode11] 헬 엔드 헤븐 (30일)	ITEM_20190110_017034	[Re:Build] 天堂地獄劍(30天)	[Re:Build] 헬 엔드 헤븐 (30일)	
ITEM_20190513_018654	[Episode11] 卡斯堤權杖(30天)	[Episode11] 카스티 로드 (30일)	ITEM_20190110_017035	[Re:Build] 卡斯堤權杖(30天)	[Re:Build] 카스티 로드 (30일)	
ITEM_20190513_018655	[Episode11] 瑪雷杜姆法杖(30天)	[Episode11] 말레둠 (30일)	ITEM_20190110_017036	[Re:Build] 瑪雷杜姆法杖(30天)	[Re:Build] 말레둠 (30일)	
ITEM_20190513_018656	[Episode11] 卡斯堤弓(30天)	[Episode11] 카스티 보우 (30일)	ITEM_20190110_017037	[Re:Build] 卡斯堤弓(30天)	[Re:Build] 카스티 보우 (30일)	
ITEM_20190513_018657	[Episode11] 卡拉恰十字弓(30天)	[Episode11] 카라챠 크로스보우 (30일)	ITEM_20190110_017038	[Re:Build] 卡拉恰十字弓(30天)	[Re:Build] 카라챠 크로스보우 (30일)	
ITEM_20190513_018658	[Episode11] 德雷克尾翼棒(30天)	[Episode11] 드레이크 테일 (30일)	ITEM_20190110_017039	[Re:Build] 德雷克尾翼棒(30天)	[Re:Build] 드레이크 테일 (30일)	
ITEM_20190513_018659	[Episode11] 卡斯堤矛槍(30天)	[Episode11] 카스티 스피어 (30일)	ITEM_20190110_017040	[Re:Build] 卡斯堤矛槍(30天)	[Re:Build] 카스티 스피어 (30일)	
ITEM_20190513_018660	[Episode11] 瑪加斯長槍(30天)	[Episode11] 마가스 파이크 (30일)	ITEM_20190110_017041	[Re:Build] 瑪加斯長槍(30天)	[Re:Build] 마가스 파이크 (30일)	
ITEM_20190513_018661	[Episode11] 決鬥者(30天)	[Episode11] 듀얼리스트 (30일)	ITEM_20190110_017042	[Re:Build] 決鬥者(30天)	[Re:Build] 듀얼리스트 (30일)	
ITEM_20190513_018662	[Episode11] 老將上衣(30天)	[Episode11] 베테랑 튜닉 (30일)	ITEM_20190110_017043	[Re:Build] 老將上衣(30天)	[Re:Build] 베테랑 튜닉 (30일)	
ITEM_20190513_018663	[Episode11] 老將短褲(30天)	[Episode11] 베테랑 팬츠 (30일)	ITEM_20190110_017044	[Re:Build] 老將短褲(30天)	[Re:Build] 베테랑 팬츠 (30일)	
ITEM_20190513_018664	[Episode11] 班夏拉劍(30天)	[Episode11] 펜사라 소드 (30일)	ITEM_20190110_017045	[Re:Build] 班夏拉劍(30天)	[Re:Build] 펜사라 소드 (30일)	
ITEM_20190513_018665	[Episode11] 班夏拉雙手劍(30天)	[Episode11] 펜사라 투 핸드 소드 (30일)	ITEM_20190110_017046	[Re:Build] 班夏拉雙手劍(30天)	[Re:Build] 펜사라 투 핸드 소드 (30일)	
ITEM_20190513_018666	[Episode11] 班夏拉權杖(30天)	[Episode11] 펜사라 로드 (30일)	ITEM_20190110_017047	[Re:Build] 班夏拉權杖(30天)	[Re:Build] 펜사라 로드 (30일)	
ITEM_20190513_018667	[Episode11] 力量法杖(30天)	[Episode11] 파워 스태프 (30일)	ITEM_20190110_017048	[Re:Build] 力量法杖(30天)	[Re:Build] 파워 스태프 (30일)	
ITEM_20190513_018668	[Episode11] 馬克弓(30天)	[Episode11] 마크맨 (30일)	ITEM_20190110_017049	[Re:Build] 馬克弓(30天)	[Re:Build] 마크맨 (30일)	
ITEM_20190513_018669	[Episode11] 迪德爾格蘭德十字弓(30天)	[Episode11] 디델 그랜드 크로스 (30일)	ITEM_20190110_017050	[Re:Build] 迪德爾格蘭德十字弓(30天)	[Re:Build] 디델 그랜드 크로스 (30일)	
ITEM_20190513_018670	[Episode11] 班夏拉鈍器(30天)	[Episode11] 펜사라 메이스 (30일)	ITEM_20190110_017051	[Re:Build] 班夏拉鈍器(30天)	[Re:Build] 펜사라 메이스 (30일)	
ITEM_20190513_018671	[Episode11] 班夏拉矛槍(30天)	[Episode11] 펜사라 스피어 (30일)	ITEM_20190110_017052	[Re:Build] 班夏拉矛槍(30天)	[Re:Build] 펜사라 스피어 (30일)	
ITEM_20190513_018672	[Episode11] 班夏拉長槍(30天)	[Episode11] 펜사라 파이크 (30일)	ITEM_20190110_017053	[Re:Build] 班夏拉長槍(30天)	[Re:Build] 펜사라 파이크 (30일)	
ITEM_20190513_018673	[Episode11] 斯帕達輕劍(30天)	[Episode11] 스파다 (30일)	ITEM_20190110_017054	[Re:Build] 斯帕達輕劍(30天)	[Re:Build] 스파다 (30일)	
ITEM_20190513_018674	[Episode11] 終結者(30天)	[Episode11] 피니셔 (30일)	ITEM_20190110_017055	[Re:Build] 終結者(30天)	[Re:Build] 피니셔 (30일)	
ITEM_20190513_018675	[Episode11] 強盜盔甲(30天)	[Episode11] 밴딧 아머 (30일)	ITEM_20190110_017056	[Re:Build] 強盜盔甲(30天)	[Re:Build] 밴딧 아머 (30일)	
